Record_ID,Age,CGPA,Attendance_Percent,Coding_Score,Communication_Score,Projects_Count,Certifications_Count,Technical_Skills,Aptitude_Score,Previous_Internship,Internship_Selected
1976,22,7.19,80.7,85.1,75.4,2.0,1.0,Intermediate,70.7,No,1
1977,20,6.91,81.7,35.4,90.4,2.0,0.0,Intermediate,72.9,No,0
1978,19,8.05,89.9,61.1,89.1,1.0,2.0,Advanced,73.7,No,1
1979,21,7.19,59.6,71.1,75.5,2.0,1.0,Advanced,93.8,Yes,1
1980,21,6.29,77.9,51.5,100.0,3.0,2.0,Advanced,50.0,No,0
1981,19,6.22,77.5,51.4,81.2,4.0,2.0,Intermediate,42.0,No,0
1982,20,6.44,78.7,54.8,73.9,1.0,0.0,Beginner,60.0,No,0
1983,23,7.67,66.8,77.1,78.8,2.0,1.0,Beginner,66.1,Yes,1
1984,21,6.03,67.0,60.7,75.5,3.0,0.0,Intermediate,72.6,No,0
1985,21,7.81,83.2,53.0,73.9,3.0,1.0,Advanced,68.2,No,1
1986,19,6.28,80.4,77.4,69.1,0.0,2.0,Advanced,51.2,Yes,1
1987,19,7.48,89.0,63.0,97.6,0.0,0.0,Beginner,51.3,No,0
1988,23,6.54,50.9,78.9,72.0,0.0,2.0,Advanced,56.9,No,1
1989,19,6.47,91.7,42.4,74.8,2.0,2.0,Beginner,53.4,No,1
1990,22,7.24,79.5,100.0,67.1,1.0,4.0,Intermediate,71.5,Yes,1
1991,18,6.61,85.1,83.7,75.4,2.0,0.0,Intermediate,63.4,No,1
1992,21,7.66,91.6,75.9,67.9,3.0,4.0,Intermediate,61.3,No,0
1993,18,6.53,88.4,56.4,78.6,2.0,3.0,Intermediate,60.4,No,1
1994,22,5.2,75.2,78.1,68.1,4.0,2.0,Intermediate,90.4,Yes,1
1995,20,5.11,74.6,76.5,66.1,2.0,2.0,Intermediate,83.7,No,1
1996,20,5.66,82.5,71.1,59.2,2.0,1.0,Intermediate,60.2,No,1
1997,20,8.05,80.5,45.2,71.6,2.0,1.0,Advanced,80.5,No,1
1998,21,7.29,90.4,74.5,58.6,3.0,4.0,Beginner,83.7,No,1
1999,21,6.05,50.6,74.7,81.6,0.0,1.0,Advanced,72.8,No,0
2000,21,6.73,80.4,72.0,67.1,2.0,0.0,Intermediate,72.4,Yes,0
2001,20,8.22,96.2,84.7,63.5,2.0,,Advanced,81.0,No,1
2002,19,5.84,86.8,99.1,76.9,1.0,1.0,Beginner,73.8,No,0
2003,20,7.69,80.8,91.2,81.7,0.0,1.0,Advanced,82.9,No,1
2004,22,7.98,89.7,66.9,71.4,1.0,4.0,Beginner,59.7,,1
2005,19,5.65,65.6,63.9,42.1,4.0,1.0,Intermediate,78.2,No,0
2006,20,6.91,78.7,75.9,59.9,2.0,1.0,Advanced,67.9,Yes,0
2007,18,5.46,84.7,25.0,59.1,4.0,1.0,Intermediate,52.0,Yes,0
2008,19,8.04,92.2,84.2,64.1,2.0,2.0,beginner,38.2,No,0
2009,19,6.62,76.1,49.1,70.4,1.0,2.0,Advanced,64.3,No,0
2010,21,5.8,74.4,76.4,76.8,4.0,4.0,Intermediate,32.8,,0
2011,19,7.25,74.0,68.0,69.1,2.0,1.0,Intermediate,70.7,No,0
2012,23,7.04,78.9,64.9,77.1,6.0,1.0,Intermediate,84.3,Yes,1
2013,20,7.52,67.3,59.7,82.9,0.0,0.0,Beginner,49.7,No,1
2014,21,5.69,83.2,73.3,73.9,4.0,1.0,Intermediate,64.1,No,1
2015,20,9.13,86.3,35.5,89.5,1.0,2.0,Intermediate,66.0,No,1
2016,20,7.56,92.0,51.9,79.7,3.0,3.0,Intermediate,96.9,No,1
2017,20,6.25,95.3,71.4,53.4,2.0,1.0,Intermediate,78.5,Yes,1
2018,20,8.72,64.4,62.9,91.9,2.0,6.0,Intermediate,65.4,Yes,1
2019,24,7.28,87.5,58.6,94.7,2.0,1.0,Intermediate,66.6,No,1
2020,19,6.33,67.7,57.4,71.8,6.0,1.0,Intermediate,91.8,No,1
2021,23,6.81,69.1,68.7,96.4,3.0,0.0,Advanced,74.4,No,1
2022,19,7.66,85.3,77.2,55.1,2.0,1.0,Beginner,66.0,No,0
2023,21,7.72,76.1,45.9,80.6,2.0,1.0,Advanced,53.8,No,0
2024,19,7.76,94.2,63.4,60.4,2.0,4.0,Intermediate,61.9,Yes,1
2025,20,7.52,74.6,72.3,71.0,1.0,1.0,Intermediate,62.5,No,1
2026,21,8.03,89.3,53.5,55.2,1.0,0.0,Intermediate,77.6,No,0
2027,22,7.09,83.9,75.2,76.2,0.0,2.0,Intermediate,51.4,No,0
2028,20,6.89,,48.2,59.8,4.0,2.0,Intermediate,81.3,No,1
2029,21,7.1,80.7,82.0,89.7,1.0,2.0,Intermediate,82.9,No,0
2030,20,8.36,80.1,60.0,60.8,1.0,1.0,Intermediate,65.1,No,0
2031,19,7.45,67.8,56.3,79.9,0.0,1.0,Advanced,50.4,No,0
2032,23,5.43,73.0,75.9,57.7,1.0,2.0,Intermediate,63.1,No,0
2033,22,6.01,75.2,57.5,,1.0,3.0,Beginner,83.4,No,0
2034,23,6.14,60.1,71.6,73.7,2.0,1.0,Intermediate,68.3,No,0
2035,23,7.27,74.4,54.1,93.0,4.0,1.0,Intermediate,35.1,No,0
2036,22,8.87,69.0,75.9,76.4,6.0,0.0,Intermediate,86.4,No,1
2037,20,5.52,77.6,67.3,68.0,3.0,2.0,Intermediate,49.6,Yes,0
2038,20,5.44,75.0,56.8,63.4,4.0,1.0,Beginner,48.7,Yes,0
2039,20,5.51,100.0,85.9,94.6,3.0,0.0,Beginner,53.1,No,0
2040,19,7.06,66.1,29.9,54.7,0.0,2.0,Intermediate,73.1,No,0
2041,20,6.52,63.0,58.3,72.9,6.0,3.0,Intermediate,50.5,No,1
2042,21,8.0,60.9,60.9,96.8,4.0,3.0,Beginner,52.0,No,0
2043,22,5.24,75.9,61.0,55.4,4.0,2.0,Advanced,97.7,No,1
2044,20,7.55,85.8,87.7,76.7,2.0,1.0,Intermediate,63.0,No,1
2045,21,6.52,82.4,58.8,58.5,0.0,1.0,Intermediate,31.4,,0
2046,19,8.3,82.1,84.5,78.6,2.0,0.0,Advanced,61.3,No,1
2047,22,7.23,100.0,,91.1,5.0,2.0,Intermediate,48.2,No,1
2048,20,6.42,95.3,55.3,100.0,3.0,1.0,Beginner,68.2,No,0
2049,21,5.78,96.4,45.9,89.8,1.0,1.0,Intermediate,86.6,No,0
2050,22,8.39,80.8,67.8,76.7,2.0,1.0,Beginner,97.7,No,1
2051,20,6.65,82.4,55.7,68.3,3.0,1.0,Intermediate,58.4,Yes,0
2052,19,5.85,95.4,70.5,61.5,0.0,3.0,Intermediate,68.9,No,0
2053,20,6.23,73.0,54.8,49.5,0.0,1.0,Intermediate,97.3,No,0
2054,21,7.27,83.1,97.4,88.5,1.0,5.0,Beginner,66.0,Yes,0
2055,22,7.39,56.5,,42.6,,1.0,Advanced,66.2,No,1
2056,18,6.51,60.7,66.8,83.0,1.0,2.0,Intermediate,62.1,Yes,1
2057,21,6.94,74.5,78.6,74.8,1.0,2.0,Intermediate,39.8,No,0
2058,19,6.72,88.7,49.8,96.7,4.0,2.0,Intermediate,57.8,No,1
2059,19,8.36,64.0,61.4,68.6,4.0,1.0,Beginner,76.8,No,0
2060,19,6.43,85.8,79.4,84.3,1.0,0.0,Beginner,64.3,No,0
2061,19,6.24,83.7,61.9,87.2,3.0,1.0,Intermediate,84.5,No,0
2062,20,6.0,67.9,56.5,80.6,2.0,1.0,Beginner,47.0,No,0
2063,20,6.86,77.5,61.4,69.1,4.0,0.0,Intermediate,71.9,No,0
2064,22,8.0,92.0,73.5,72.4,5.0,4.0,Beginner,63.0,No,0
2065,22,7.16,98.2,80.7,48.1,2.0,2.0,Advanced,74.4,Yes,0
2066,21,7.1,84.4,52.2,79.8,3.0,5.0,Advanced,45.2,No,1
2067,19,,87.6,84.0,78.5,3.0,0.0,Intermediate,75.8,No,1
2068,20,7.97,56.6,85.3,58.9,1.0,2.0,Intermediate,31.7,No,0
2069,20,7.38,77.6,67.6,75.9,4.0,2.0,,80.3,Yes,1
2070,23,9.21,71.3,100.0,83.0,4.0,0.0,Advanced,64.8,No,1
2071,22,5.57,80.6,81.8,73.5,2.0,3.0,Intermediate,69.4,No,1
2072,22,8.48,87.5,66.1,46.8,0.0,1.0,Intermediate,51.9,No,1
2073,22,7.91,66.0,78.4,94.3,0.0,4.0,Intermediate,90.6,No,1
2074,21,5.84,88.3,49.0,66.9,1.0,0.0,Intermediate,68.0,Yes,1
2075,21,8.43,66.8,43.2,76.0,2.0,,Advanced,81.9,No,1
2076,20,8.42,56.0,68.6,50.0,6.0,2.0,Intermediate,57.7,No,0
2077,21,,88.0,56.5,50.5,2.0,1.0,Advanced,45.9,No,1
2078,20,6.33,95.3,61.7,65.1,1.0,0.0,Intermediate,83.1,Yes,0
2079,20,6.59,92.9,69.1,67.7,3.0,5.0,Intermediate,43.4,No,1
2080,19,8.59,72.0,77.2,68.6,1.0,2.0,Advanced,49.5,No,0
2081,19,7.69,83.7,50.5,66.8,3.0,4.0,Intermediate,54.4,Yes,0
2082,19,6.08,62.5,88.0,80.2,7.0,3.0,Advanced,82.4,No,1
2083,20,8.72,79.5,87.0,77.7,2.0,2.0,Advanced,46.9,No,1
2084,20,8.18,93.8,73.1,90.7,3.0,2.0,Intermediate,60.7,No,0
2085,20,5.94,100.0,90.2,79.9,1.0,2.0,Advanced,57.5,No,0
2086,22,7.49,63.5,64.8,65.4,3.0,1.0,Beginner,65.9,Yes,0
2087,19,7.2,76.2,51.5,76.9,0.0,0.0,Intermediate,59.0,Yes,0
2088,20,7.3,79.7,75.9,84.2,1.0,2.0,Beginner,69.9,No,0
2089,19,7.91,82.2,80.6,100.0,1.0,1.0,Advanced,53.7,No,1
2090,23,7.66,87.8,72.8,64.0,1.0,0.0,Intermediate,61.7,No,0
2091,20,8.16,69.1,65.2,83.0,3.0,3.0,Intermediate,81.8,Yes,1
2092,21,7.03,81.3,68.8,64.2,0.0,2.0,Intermediate,55.7,Yes,0
2093,23,6.86,67.3,69.4,78.4,1.0,1.0,Advanced,59.7,No,0
2094,21,7.07,100.0,65.9,57.4,3.0,1.0,Intermediate,72.4,No,0
2095,20,4.5,58.3,74.0,84.8,1.0,2.0,Intermediate,54.8,Yes,0
2096,20,6.94,54.6,61.0,65.4,2.0,4.0,Beginner,54.2,Yes,1
2097,21,8.52,63.2,81.5,67.8,3.0,2.0,Advanced,58.5,No,0
2098,20,6.49,72.4,89.5,97.2,3.0,2.0,Advanced,71.5,Yes,1
2099,21,5.8,79.6,89.0,84.7,3.0,3.0,Beginner,59.9,No,0
2100,19,7.69,83.5,67.9,47.1,2.0,1.0,Intermediate,45.1,No,0
2101,18,9.75,78.4,86.9,61.6,1.0,2.0,Beginner,50.4,No,1
2102,20,6.71,82.5,81.0,71.7,3.0,1.0,Advanced,73.6,No,0
2103,21,7.67,81.8,71.0,71.1,3.0,1.0,Advanced,51.7,Yes,1
2104,24,6.7,56.4,83.6,64.2,0.0,5.0,Intermediate,68.2,No,1
2105,19,5.88,65.1,45.6,70.0,1.0,0.0,Intermediate,90.1,No,0
2106,21,6.73,79.7,81.4,77.9,4.0,1.0,Beginner,70.4,No,0
2107,21,6.75,69.1,53.7,93.3,0.0,3.0,Intermediate,28.4,No,0
2108,20,6.83,73.2,46.8,55.6,3.0,2.0,Beginner,44.6,No,0
2109,22,5.99,77.5,70.2,66.5,1.0,1.0,Advanced,48.7,No,0
2110,20,5.81,86.3,49.2,84.5,3.0,2.0,Beginner,69.0,No,0
2111,20,5.66,89.4,74.3,92.4,1.0,2.0,Advanced,50.5,No,0
2112,18,7.11,88.5,83.5,82.8,4.0,4.0,Intermediate,69.2,No,1
2113,21,7.19,76.3,68.6,48.8,3.0,2.0,Beginner,83.5,No,1
2114,21,8.2,100.0,68.4,62.7,1.0,2.0,Intermediate,89.8,No,1
2115,21,8.11,81.6,60.4,54.6,2.0,1.0,Intermediate,86.3,No,0
2116,21,6.28,77.2,78.4,74.4,3.0,2.0,Intermediate,55.2,Yes,0
2117,21,6.54,73.3,39.8,86.8,1.0,1.0,Intermediate,68.1,No,0
2118,21,6.42,86.6,46.2,49.9,8.0,1.0,Beginner,62.0,NO,0
2119,19,5.76,87.8,48.3,39.5,4.0,2.0,Intermediate,95.3,Yes,0
2120,19,6.6,79.3,88.0,48.4,1.0,0.0,Advanced,73.4,Yes,1
2121,20,5.59,74.4,54.3,64.5,3.0,3.0,Advanced,69.9,No,0
2122,21,5.31,72.4,69.0,83.8,4.0,5.0,Intermediate,49.0,No,1
2123,20,7.94,88.4,62.7,58.4,1.0,3.0,Intermediate,69.7,Yes,1
2124,19,7.11,100.0,62.1,51.0,2.0,2.0,Advanced,82.4,Yes,1
2125,21,6.32,71.2,41.1,68.2,1.0,3.0,Intermediate,55.2,No,0
2126,19,7.69,64.2,77.6,63.8,3.0,1.0,Intermediate,82.6,No,1
2127,20,7.77,68.7,42.7,76.2,2.0,2.0,Intermediate,71.6,No,0
2128,22,8.58,87.4,57.3,88.3,3.0,0.0,Intermediate,60.6,No,1
2129,19,6.71,69.6,59.7,59.3,3.0,3.0,Beginner,69.8,No,0
2130,20,7.31,80.4,83.7,73.2,4.0,0.0,Intermediate,,No,1
2131,23,6.74,92.2,67.0,55.5,4.0,0.0,Intermediate,39.1,No,0
2132,20,6.54,67.7,83.6,63.6,4.0,2.0,Intermediate,,No,0
2133,19,8.16,76.9,52.3,54.9,4.0,,Intermediate,71.5,No,0
2134,18,7.6,77.4,82.5,64.5,1.0,2.0,Intermediate,55.2,Yes,1
2135,20,6.08,83.8,64.0,65.0,1.0,0.0,Advanced,67.5,Yes,0
2136,22,7.19,85.8,69.4,75.3,2.0,1.0,Intermediate,77.8,Yes,1
2137,19,7.79,59.3,56.2,69.7,5.0,1.0,Intermediate,99.7,No,0
2138,21,6.97,87.0,76.3,62.0,3.0,2.0,Intermediate,,No,1
2139,18,7.08,72.3,95.1,55.3,2.0,2.0,Intermediate,83.9,No,1
2140,18,9.55,63.5,86.0,100.0,4.0,3.0,Intermediate,60.3,Yes,1
2141,20,6.28,78.5,83.9,71.3,1.0,0.0,Intermediate,43.2,Yes,0
2142,19,6.52,78.9,66.7,54.2,1.0,1.0,Intermediate,53.4,No,1
2143,23,8.69,89.1,79.8,85.7,6.0,2.0,Intermediate,70.4,Yes,1
2144,21,7.3,69.5,57.8,51.4,2.0,3.0,Beginner,86.3,No,0
2145,20,7.02,91.1,69.2,78.9,3.0,3.0,Advanced,,No,1
2146,20,5.88,83.5,57.0,83.6,5.0,1.0,Intermediate,53.0,,0
2147,19,7.51,72.5,67.3,61.9,1.0,0.0,Intermediate,85.6,No,1
2148,21,7.74,80.6,100.0,91.9,3.0,1.0,Intermediate,54.0,Yes,1
2149,23,8.35,84.9,68.5,100.0,1.0,1.0,Advanced,65.9,NO,0
2150,20,8.53,87.2,61.7,62.6,4.0,2.0,Intermediate,64.6,No,0
2151,20,7.54,78.6,44.5,76.5,4.0,0.0,Advanced,62.0,Yes,0
2152,19,6.51,79.3,76.8,60.7,1.0,3.0,Intermediate,64.1,No,0
2153,19,5.95,90.4,47.9,62.7,2.0,1.0,BEGINNER,55.6,No,0
2154,18,8.75,83.0,79.5,71.0,2.0,1.0,Intermediate,72.9,Yes,1
2155,21,6.6,68.1,67.7,78.9,1.0,1.0,Intermediate,81.7,No,1
2156,21,8.42,67.0,53.6,63.9,4.0,2.0,Advanced,,Yes,1
2157,21,7.96,82.8,51.5,66.2,2.0,1.0,Beginner,68.0,No,0
2158,19,6.94,82.6,80.9,75.0,0.0,3.0,Advanced,92.6,No,0
2159,19,8.66,74.2,79.5,88.3,2.0,4.0,Advanced,66.0,No,1
2160,20,7.15,83.4,73.2,76.3,3.0,0.0,Beginner,59.4,No,0
2161,21,8.54,84.4,92.4,55.4,1.0,1.0,Beginner,52.7,Yes,0
2162,21,6.97,66.7,86.9,74.2,0.0,2.0,Intermediate,53.9,No,0
2163,21,6.89,97.7,60.9,53.5,0.0,0.0,Intermediate,60.7,No,1
2164,19,7.11,72.9,62.6,81.4,3.0,0.0,Beginner,55.3,Yes,0
2165,20,9.38,82.3,77.6,69.4,2.0,0.0,Intermediate,71.0,No,1
2166,19,7.64,61.8,66.9,65.3,2.0,2.0,Intermediate,60.0,No,0
2167,20,7.19,62.4,77.3,62.3,4.0,1.0,Advanced,65.6,No,1
2168,22,5.55,68.3,79.0,76.8,1.0,2.0,Beginner,48.0,Yes,1
2169,22,6.48,61.5,58.2,73.3,1.0,0.0,Advanced,46.5,Yes,1
2170,21,5.88,68.4,77.1,74.4,2.0,1.0,Advanced,63.1,No,1
2171,19,5.07,78.0,62.1,73.3,6.0,1.0,Intermediate,37.1,Yes,1
2172,19,6.31,73.4,94.6,68.1,2.0,1.0,Advanced,80.3,No,0
2173,22,9.23,83.2,67.6,67.0,2.0,0.0,Intermediate,72.0,No,1
2174,20,8.39,84.1,47.6,76.3,4.0,4.0,Beginner,51.8,No,0
2175,19,8.25,73.2,82.1,71.7,0.0,4.0,Intermediate,78.9,No,1
2176,22,6.72,67.0,57.1,86.4,4.0,0.0,Beginner,68.9,No,0
2177,20,6.55,85.7,87.6,57.6,3.0,1.0,Intermediate,64.7,No,0
2178,22,5.46,66.6,90.9,68.6,0.0,1.0,Advanced,71.7,Yes,0
2179,18,8.11,80.3,48.5,71.3,3.0,2.0,Advanced,55.5,No,1
2180,19,6.86,79.5,59.8,67.3,1.0,1.0,Intermediate,72.0,Yes,0
2181,20,6.97,86.4,100.0,64.0,1.0,2.0,Intermediate,82.9,Yes,1
2182,19,7.88,62.3,72.6,70.3,2.0,1.0,Advanced,56.3,Yes,0
2183,19,6.03,89.0,68.6,72.7,1.0,1.0,Beginner,85.7,No,0
2184,20,8.23,87.8,71.6,80.3,0.0,1.0,Intermediate,66.6,No,1
2185,20,5.5,80.9,68.4,66.0,2.0,2.0,Intermediate,59.5,No,0
2186,20,5.56,78.2,76.3,65.5,0.0,1.0,Intermediate,59.0,No,0
2187,19,8.22,86.9,64.8,57.4,1.0,2.0,Advanced,57.6,No,0
2188,23,7.53,52.6,67.0,79.2,1.0,3.0,Intermediate,58.4,Yes,0
2189,20,7.39,90.8,89.1,90.8,5.0,2.0,Advanced,82.6,No,1
2190,20,5.15,74.3,55.3,75.9,2.0,5.0,,79.4,No,0
2191,20,8.0,82.4,62.6,60.7,2.0,1.0,Intermediate,76.3,No,1
2192,21,8.6,60.4,57.6,59.0,2.0,5.0,Beginner,91.8,No,1
2193,20,6.8,72.8,88.1,56.7,0.0,1.0,Beginner,86.7,No,1
2194,20,6.71,80.8,62.4,71.3,1.0,0.0,Advanced,80.1,Yes,1
2195,20,9.02,58.7,57.9,48.1,2.0,3.0,Intermediate,84.1,No,0
2196,21,6.35,92.7,47.4,100.0,1.0,1.0,Beginner,42.0,No,0
2197,19,4.95,87.6,70.5,65.0,0.0,3.0,Intermediate,51.0,No,0
2198,21,7.73,92.8,84.6,81.4,3.0,0.0,Advanced,58.7,No,0
2199,20,6.36,85.2,53.1,86.5,3.0,5.0,Intermediate,70.0,No,1
2200,22,7.96,,67.9,58.3,1.0,0.0,Beginner,87.5,No,0
2201,20,6.47,73.8,58.8,78.4,1.0,2.0,Intermediate,60.8,No,0
2202,19,6.9,80.3,45.1,59.6,1.0,1.0,Advanced,87.2,No,0
2203,19,6.74,78.7,78.0,77.5,2.0,2.0,Intermediate,65.0,Yes,0
2204,19,6.43,95.1,82.5,54.6,4.0,1.0,intermediate,74.3,No,0
2205,21,7.24,66.8,78.2,42.7,3.0,0.0,Intermediate,61.1,,0
2206,19,8.69,78.0,58.7,65.8,1.0,1.0,Intermediate,88.5,,0
2207,20,6.11,77.7,62.4,74.4,9.0,4.0,Intermediate,93.9,No,0
2208,19,7.59,79.1,89.8,77.5,5.0,1.0,Intermediate,58.5,No,0
2209,19,6.57,70.8,68.8,72.7,1.0,4.0,Beginner,55.1,Yes,1
2210,22,7.04,84.0,62.3,62.9,1.0,1.0,Intermediate,76.6,Yes,0
2211,23,8.06,83.4,49.3,80.9,2.0,1.0,Intermediate,58.1,No,1
2212,21,7.2,66.1,37.2,54.2,1.0,3.0,Intermediate,68.6,No,1
2213,22,,59.8,68.8,58.0,4.0,1.0,Advanced,92.5,No,1
2214,19,5.6,84.9,77.3,63.7,2.0,0.0,Beginner,60.5,No,0
2215,18,5.31,66.7,46.4,65.7,3.0,2.0,Beginner,76.3,Yes,0
2216,20,6.86,81.4,85.6,73.3,1.0,1.0,Intermediate,80.3,No,0
2217,19,7.42,75.1,71.7,78.6,0.0,1.0,Intermediate,61.6,No,0
2218,19,8.25,80.3,82.5,70.9,2.0,0.0,Advanced,84.4,No,1
2219,23,6.45,66.8,89.0,77.1,2.0,1.0,Intermediate,97.7,No,0
2220,19,7.11,68.3,80.2,59.5,3.0,1.0,Intermediate,44.3,Yes,1
2221,20,6.16,86.0,100.0,67.8,1.0,1.0,Beginner,83.9,No,0
2222,18,8.15,51.2,66.8,72.5,2.0,2.0,Intermediate,,No,1
2223,21,8.14,88.6,64.7,62.9,4.0,1.0,Advanced,72.2,No,1
2224,20,7.44,84.6,58.4,86.3,7.0,3.0,Intermediate,79.8,No,1
2225,19,7.07,86.6,91.2,69.2,2.0,5.0,Intermediate,73.1,No,1
2226,19,7.11,70.0,79.0,67.6,4.0,4.0,Intermediate,73.4,No,1
2227,18,6.09,70.7,56.6,93.8,4.0,3.0,Intermediate,93.4,No,1
2228,23,5.5,69.3,79.9,67.9,5.0,0.0,Intermediate,42.5,Yes,0
2229,20,8.03,76.1,74.7,67.8,6.0,1.0,Advanced,53.2,No,1
2230,18,7.63,90.7,41.9,43.1,2.0,3.0,Intermediate,72.1,Yes,1
2231,22,7.51,87.9,90.9,66.0,3.0,1.0,Intermediate,55.1,No,0
2232,20,6.45,86.3,60.4,57.2,1.0,1.0,Intermediate,61.4,No,0
2233,20,5.96,64.9,49.4,68.3,4.0,2.0,Intermediate,38.2,No,0
2234,20,7.97,96.8,79.5,78.1,0.0,4.0,Advanced,89.7,No,1
2235,21,7.44,63.0,80.6,,5.0,2.0,Intermediate,75.9,No,1
2236,20,6.89,86.0,80.3,52.5,0.0,0.0,Intermediate,66.2,No,0
2237,21,8.42,82.8,85.1,77.4,1.0,2.0,Beginner,70.9,No,1
2238,19,8.89,64.4,83.2,61.1,0.0,2.0,Intermediate,77.8,No,1
2239,20,8.85,67.3,80.4,56.1,2.0,2.0,Beginner,50.2,Yes,0
2240,19,6.66,67.6,59.1,91.3,4.0,1.0,Intermediate,55.9,No,0
2241,22,7.73,66.0,59.1,50.9,3.0,2.0,Advanced,75.5,No,1
2242,20,8.12,80.7,90.3,73.1,1.0,1.0,Intermediate,75.5,No,1
2243,21,5.67,88.5,59.1,52.0,2.0,3.0,Intermediate,87.9,No,0
2244,21,9.86,67.4,57.0,68.1,1.0,1.0,Intermediate,80.6,Yes,1
2245,22,6.56,81.1,58.6,60.4,2.0,2.0,Intermediate,45.4,Yes,0
2246,20,8.06,71.8,65.2,73.7,6.0,1.0,Advanced,88.7,no,0
2247,23,7.9,100.0,86.6,78.5,2.0,4.0,Intermediate,55.5,No,0
2248,21,,91.9,75.7,62.1,5.0,2.0,Intermediate,64.2,No,1
2249,22,7.01,87.3,59.0,91.0,2.0,1.0,Beginner,79.1,No,1
2250,21,6.2,86.4,86.7,78.8,1.0,0.0,Advanced,69.3,No,0
2251,19,7.21,86.9,63.2,80.2,0.0,1.0,Beginner,61.5,No,0
2252,19,7.39,68.3,57.8,64.5,0.0,1.0,Advanced,38.4,No,0
2253,21,6.01,86.4,80.8,80.3,3.0,2.0,Advanced,66.9,No,0
2254,18,8.53,59.5,82.7,46.6,5.0,1.0,Intermediate,60.8,No,1
2255,21,4.97,64.3,86.5,56.5,2.0,0.0,Advanced,92.1,No,0
2256,20,7.8,80.4,59.2,77.7,0.0,0.0,Advanced,77.4,Yes,1
2257,19,8.37,82.1,65.1,70.9,5.0,0.0,Intermediate,84.8,No,1
2258,22,6.62,75.7,44.8,64.6,1.0,2.0,Intermediate,49.5,No,0
2259,19,5.43,88.8,38.8,100.0,5.0,2.0,Intermediate,,No,0
2260,19,7.03,72.0,51.7,,2.0,4.0,Intermediate,94.7,No,0
2261,19,7.0,92.5,58.2,80.1,2.0,4.0,Advanced,83.2,No,1
2262,20,6.73,82.4,71.5,77.2,0.0,1.0,Intermediate,56.0,No,0
2263,20,5.9,82.0,61.3,59.1,1.0,0.0,Intermediate,61.1,No,1
2264,23,10.0,70.0,38.8,73.0,0.0,1.0,Intermediate,63.5,Yes,1
2265,20,7.05,64.4,76.0,64.0,4.0,0.0,Beginner,58.0,No,0
2266,22,6.55,86.5,66.4,37.9,2.0,1.0,Intermediate,32.5,Yes,0
2267,21,6.59,73.1,77.9,53.6,0.0,1.0,Advanced,31.5,No,1
2268,20,7.75,54.2,78.6,82.5,4.0,1.0,Intermediate,67.3,No,1
2269,21,7.27,82.3,36.5,71.9,3.0,5.0,Intermediate,36.2,Yes,0
2270,21,5.73,73.2,82.1,77.0,2.0,0.0,Intermediate,72.4,No,0
2271,19,6.66,77.5,52.9,68.9,0.0,3.0,Advanced,30.6,No,0
2272,22,7.58,76.3,69.4,76.3,2.0,3.0,Intermediate,69.9,No,0
2273,18,6.68,56.0,78.1,65.6,3.0,2.0,Advanced,59.8,No,0
2274,18,8.03,78.4,82.8,55.7,1.0,2.0,Intermediate,61.5,No,1
2275,20,7.53,88.2,78.8,81.2,0.0,2.0,Intermediate,62.3,No,1
2276,20,8.19,72.4,70.6,56.0,3.0,0.0,Intermediate,87.6,No,1
2277,20,8.0,89.3,73.9,68.9,3.0,1.0,Intermediate,70.2,No,1
2278,19,7.66,78.2,93.1,65.0,6.0,1.0,Beginner,48.3,No,0
2279,22,8.83,80.7,77.0,97.0,,1.0,Intermediate,67.6,No,0
2280,20,5.71,82.2,54.1,61.0,3.0,1.0,Intermediate,58.5,Yes,0
2281,19,5.54,73.4,54.7,70.1,2.0,3.0,Advanced,54.9,No,0
2282,19,6.29,100.0,84.4,80.4,1.0,2.0,Intermediate,86.4,No,1
2283,19,6.79,83.8,63.9,74.7,3.0,1.0,Intermediate,97.8,Yes,1
2284,23,6.94,72.6,86.7,85.9,1.0,0.0,Intermediate,87.2,Yes,0
2285,21,,85.2,,75.5,1.0,1.0,Beginner,77.4,No,0
2286,19,8.58,81.7,59.9,82.0,,2.0,Intermediate,77.2,No,1
2287,19,7.16,79.1,48.3,95.5,5.0,2.0,Intermediate,77.1,No,0
2288,21,7.36,78.8,66.9,53.9,2.0,1.0,Intermediate,79.5,No,0
2289,21,5.97,85.3,68.2,78.4,2.0,2.0,Intermediate,64.2,No,0
2290,20,6.88,64.0,69.5,86.9,4.0,4.0,Intermediate,63.9,Yes,1
2291,22,6.72,70.3,49.6,42.1,2.0,2.0,Intermediate,72.0,No,0
2292,20,7.43,64.2,63.1,90.9,5.0,1.0,Intermediate,67.2,Yes,1
2293,21,8.29,63.9,72.9,84.2,3.0,1.0,Intermediate,30.8,No,1
2294,18,7.23,51.2,53.7,45.8,6.0,1.0,Advanced,25.0,No,0
2295,20,6.32,75.3,62.0,85.0,1.0,1.0,Beginner,74.9,No,0
2296,19,7.5,73.1,81.9,67.5,4.0,2.0,Intermediate,45.6,No,0
2297,19,7.3,66.1,61.4,82.6,3.0,1.0,Intermediate,76.9,No,0
2298,20,6.22,74.0,83.9,80.4,1.0,1.0,Intermediate,57.5,No,1
2299,21,7.14,95.3,65.8,56.9,0.0,1.0,Intermediate,53.8,Yes,0
2300,22,5.31,87.1,73.4,72.7,1.0,0.0,Intermediate,64.9,No,0
